FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/3-reflexive/association-set-test.js,0,1,64,57,11,19.298,0.397,20.862,24869.921,224,1381.662,40,1192.112,111.368,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/3-reflexive/association-set-id-test.js,0,1,50,43,10,23.256,0.294,15.362,13571.467,166,753.97,40,883.44,118.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/3-reflexive/association-new-test.js,0,1,39,35,7,20,0.227,16.074,10936.946,127,607.608,41,680.409,116.598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/3-reflexive/association-create-test.js,0,1,35,35,7,20,0.264,15.817,12530.511,146,696.14,43,792.235,116.133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/3-reflexive/accessor-test.js,0,1,36,30,8,26.667,0.19,16,9120.265,113,506.681,33,570.017,119.583,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/2-named/delete-test.js,0,1,26,22,7,31.818,0.114,8.8,3008.188,69,167.122,31,341.84,128.534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/2-named/create-test.js,4,1,64,76,10,13.158,0.615,23.108,42614.205,332,2367.456,47,1844.123,109.562,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/2-named/association-set-id-test.js,0,1,38,33,8,24.242,0.21,11.346,7156.369,122,397.576,36,630.731,124.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/11-named-one-way-reflexive-self-referential/association-set-id-test.js,0,1,48,41,8,19.512,0.293,16.154,14197.409,170,788.745,36,878.887,118.941,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/11-named-one-way-reflexive-self-referential/accessor-test.js,0,1,30,25,7,28,0.146,12,5266.347,87,292.575,33,438.862,124.548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/delete-test.js,0,1,26,22,7,31.818,0.114,8.8,3008.188,69,167.122,31,341.84,128.534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/create-test.js,4,1,75,97,10,10.309,0.732,24.39,53542.161,387,2974.565,51,2195.229,104.829,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/association-set-id-test.js,0,1,44,43,8,18.605,0.309,15.75,14617.628,170,812.09,44,928.103,118.069,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/10-one-to-one-polymorphic/accessor-test.js,0,1,36,32,8,25,0.21,16.52,10390.467,119,577.248,39,628.963,118.091,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/1-basic/delete-test.js,0,1,26,22,7,31.818,0.113,9.263,3136.278,69,174.238,30,338.575,128.392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/1-basic/create-test.js,4,1,64,76,10,13.158,0.615,23.108,42614.205,332,2367.456,47,1844.123,109.562,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/orm/belongs-to/1-basic/association-set-id-test.js,0,1,38,33,8,24.242,0.219,11.296,7414.789,126,411.933,37,656.391,124.679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/factories/helpers-test.js,4,1,161,150,9,6,1.017,15.364,46876.895,484,2604.272,79,3051.03,96.154,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/factories/create-and-create-list-test.js,14,2,196,176,25,14.205,1.33,21.655,86423.036,602,4801.28,99,3990.873,111.517,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/shared/factories/after-create-test.js,1,1,60,57,5,8.772,0.376,10.534,11886.672,197,660.371,53,1128.4,104.989,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/browser-only/passthrough-test.js,11,3,202,195,30,15.385,1.294,30.308,117660.095,601,6536.672,88,3882.118,112.379,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0
/home/gabriel/Desktop/research/projects/miragejs/__tests__/external/browser-only/fetch-sanity-check-test.js,8,1,132,125,18,14.4,0.785,20.625,48572.871,394,2698.493,63,2355.048,112.586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
